id,ra,dec,ra_mag,dec_mag
12129718,38.80286,81.406464,38.861294,81.394112
12129719,38.959099,81.378456,39.017509,81.365822
12129720,38.946514,81.375343,39.004936,81.362617
12129721,39.029037,81.371216,39.08828,81.358246
9162372,0.240847,80.709686,0.346542,80.69606
9162373,0.202035,80.713226,0.309474,80.699448
9162374,0.149197,80.743446,0.258719,80.729736
9162375,0.226805,80.700829,0.331084,80.687119
9162376,0.17923,80.690758,0.285307,80.676842
9162377,0.199443,80.703156,0.306436,80.689362
9162378,0.210556,80.715233,0.317798,80.701492
9162379,0.234632,80.701149,0.339318,80.687447
9162380,0.295641,80.723709,0.402926,80.710106
9162381,0.283582,80.717422,0.390012,80.703735
9162382,0.34266,80.718597,0.448,80.705193
9162383,0.498212,80.754463,0.605655,80.741371
9162384,1.379921,80.841789,1.485949,80.829834
9162385,1.382323,80.840569,1.48819,80.828697
9162386,1.331105,80.836922,1.433778,80.824745
9162387,1.269837,80.828934,1.37209,80.816864
9162388,1.277671,80.831551,1.379625,80.81955
9162389,1.018325,80.820892,1.119985,80.808876
9162390,0.98157,80.82563,1.085582,80.813461
9162391,0.597681,80.813889,0.705428,80.801399
9162392,0.753848,80.822411,0.863198,80.809814
29911,10.187437,79.711227,10.268881,79.694016
29912,10.145327,79.700974,10.22547,79.684387
29913,10.180013,79.705299,10.260693,79.688339
29914,10.773471,79.701561,10.858586,79.685242
29915,9.317799,80.658325,9.417111,80.649147
29916,9.320008,80.658882,9.418821,80.649734
29917,9.129565,80.656982,9.229185,80.647438
29918,9.199918,80.657951,9.29966,80.648605
29919,9.631932,80.684494,9.72963,80.676132
29920,9.64873,80.668053,9.745471,80.659851
29921,9.649637,80.667168,9.746193,80.65905
29922,9.329702,80.632774,9.426985,80.623901
29923,9.818649,80.591583,9.908879,80.583054
29924,9.673835,80.586983,9.764524,80.57872
29925,9.814909,80.591309,9.905096,80.58287
29926,9.924556,80.575249,10.014634,80.566826
29927,9.818027,80.591133,9.908092,80.582588
29928,9.977584,80.590034,10.068459,80.581886
29929,9.802846,80.592827,9.893113,80.584373
29930,10.03447,80.60907,10.127462,80.600906
29931,9.826302,80.591408,9.916245,80.582863
15058960,16.164194,79.79274,16.259495,79.782478
15058961,14.332066,79.684387,14.401565,79.672386
15058962,15.583908,79.641777,15.667802,79.629288
15058963,15.582452,79.64241,15.666602,79.629944
15058964,15.405011,79.651695,15.482977,79.639748
15058965,15.243945,79.503525,15.321387,79.489655
15058966,15.576263,79.616287,15.664191,79.603172
15058967,15.564254,79.625565,15.648983,79.613235
15058968,15.632356,79.604691,15.721584,79.591225
15058969,16.122759,79.55378,16.212662,79.539047
15058970,16.284117,79.557304,16.380922,79.543221
15058971,16.301638,79.553711,16.39851,79.539604
15058972,16.881109,79.601517,16.989565,79.58815
15058973,16.771084,79.59407,16.877615,79.580658
15058974,16.190516,79.412964,16.276218,79.400246
15058975,16.475174,79.398705,16.564659,79.384895
15058976,15.767423,79.50782,15.854582,79.492844
15058977,16.423155,79.506538,16.512035,79.492889
15058978,16.400064,79.506859,16.489408,79.493164
15058979,16.629105,79.488968,16.720398,79.475754
15058980,16.804478,79.448479,16.899426,79.434494
29932,9.864236,80.591064,9.955489,80.582581
29933,9.815609,80.593163,9.905786,80.584656
29934,10.135241,80.644295,10.227242,80.636559
29935,10.034266,80.719391,10.129218,80.711601
29936,9.976445,80.676254,10.071751,80.668221
29937,10.081609,80.660866,10.178008,80.652611
29938,9.967467,80.587128,10.057445,80.578941
29939,10.048491,80.587311,10.139241,80.579117
29940,10.084492,80.583153,10.173968,80.575111
29941,10.04059,80.588989,10.131625,80.580719
29942,10.007315,80.594086,10.098131,80.585899
29943,9.816693,80.580864,9.906822,80.572334
29944,9.789401,80.556557,9.881267,80.548622
29945,9.789004,80.54808,9.880789,80.540115
29946,9.788216,80.548119,9.879663,80.540138
29947,9.717906,80.553627,9.810019,80.545654
29948,9.786157,80.553062,9.878394,80.545013
29949,9.72822,80.522881,9.819075,80.51516
29950,9.728048,80.522507,9.818493,80.514771
29951,9.688513,80.507088,9.777936,80.499519
29952,9.721153,80.538704,9.81317,80.530945
12129746,40.256985,81.477921,40.308884,81.464035
20830168,9.889343,78.667702,9.956669,78.652763
20830169,9.936821,78.662994,10.003015,78.647942
20830170,9.65759,78.662064,9.723622,78.647621
20830171,10.001626,78.650574,10.0665,78.635445
20830172,9.59645,78.627769,9.660604,78.613182
20830173,10.139681,78.598587,10.204123,78.584915
20830174,10.14543,78.599678,10.210239,78.586082
20830175,10.11806,78.564941,10.184714,78.551704
20830176,8.745389,78.870674,8.803173,78.853935
20830177,8.667753,78.816368,8.72715,78.800377
20830178,8.303786,78.780205,8.357285,78.76458
20830179,9.191622,78.820229,9.258747,78.803375
20830180,9.165559,78.788239,9.230241,78.771736
20830181,9.166063,78.788567,9.230564,78.772079
20830182,8.57189,78.889946,8.629081,78.873634
20830183,8.799906,78.821396,8.859644,78.804977
20830184,9.259353,78.845238,9.326353,78.828522
20830185,8.237572,78.687912,8.290373,78.673119
20830186,9.078809,78.737061,9.143748,78.720703
20830187,8.36241,78.637772,8.416245,78.623642
20830188,8.335493,78.632301,8.388828,78.618195
12129756,39.938465,81.464417,39.990719,81.450684
12129758,39.533318,81.400627,39.585239,81.38636
12129759,39.108871,81.408676,39.16148,81.395561
12129760,39.248795,81.364189,39.306782,81.350685
12129762,39.471878,81.370361,39.52494,81.356766
6154342,7.090064,81.272858,7.214655,81.263451
6154343,6.883658,81.285553,7.007668,81.276764
6154344,6.594949,81.329552,6.711242,81.322578
6154345,6.86323,81.293907,6.987359,81.285133
6154346,7.149977,81.304359,7.275596,81.295509
6154347,6.942611,81.299873,7.065845,81.291382
6154348,7.226067,81.273933,7.35265,81.264824
6154349,7.86323,81.697495,7.972995,81.691383
6154350,8.278249,81.638817,8.385101,81.631256
6154351,8.453087,81.706146,8.561364,81.699959
6154352,8.459246,81.674736,8.566898,81.668755
6154353,8.827008,81.558884,8.942844,81.549309
6154354,9.3015,81.599808,9.421384,81.590401
6154355,9.282075,81.595764,9.40134,81.58622
6154356,9.003026,81.567749,9.115951,81.557823
6154357,8.971276,81.564705,9.085102,81.554977
6154358,9.33588,81.595451,9.45214,81.586136
6154359,9.329906,81.570572,9.443948,81.561386
6154360,10.429321,81.659912,10.53752,81.652023
6154361,10.099616,81.537964,10.208368,81.527122
6154362,7.505958,81.519676,7.622036,81.512619
3120713,23.912436,82.054085,24.087585,82.041817
3120714,23.708778,82.087341,23.886595,82.074852
3120715,24.708157,82.080803,24.875429,82.067184
3120716,24.647573,82.078491,24.815699,82.064613
3120717,24.604427,82.054398,24.770855,82.042038
3120718,24.578449,82.043999,24.744371,82.031654
3120719,24.598557,82.054688,24.766251,82.041824
3120720,24.555496,82.03022,24.719873,82.01844
3120721,23.958427,81.838379,24.13015,81.826553
3120722,24.1527,81.875015,24.322283,81.863396
3120723,25.187153,82.120018,25.354994,82.10672
3120724,26.431225,82.001266,26.580484,81.986931
3120725,26.127548,81.992416,26.28257,81.978142
3120726,25.152683,82.109795,25.319956,82.096519
3120727,25.147587,82.106247,25.314785,82.092995
3120728,25.116631,82.093155,25.282574,82.079735
3120729,25.109371,82.118019,25.276817,82.104774
3120730,25.607412,82.184799,25.765646,82.170837
3120731,25.821802,82.221046,25.977005,82.206886
3120732,25.123409,82.120773,25.291265,82.10746
3120733,25.709036,82.117928,25.865126,82.104256
9162393,1.052937,80.821663,1.154606,80.809639
9162394,1.05988,80.82592,1.161741,80.813881
9162395,1.135723,80.814789,1.23802,80.802605
9162396,1.134214,80.815369,1.236926,80.803185
9162397,1.219893,80.816765,1.32234,80.804749
9162398,0.898869,80.719978,1.00157,80.707596
9162399,0.892376,80.717575,0.995447,80.705132
9162400,0.915995,80.72332,1.018483,80.710831
9162401,0.92043,80.696136,1.021232,80.683853
9162402,0.927914,80.69986,1.028675,80.6875
9162403,0.933073,80.699333,1.034372,80.687012
9162404,1.176901,80.767166,1.277069,80.754303
9162405,0.792602,80.723335,0.8952,80.710793
9162406,1.098527,80.713356,1.200121,80.700989
9162407,0.435835,80.682884,0.53781,80.669518
9162408,0.353673,80.69297,0.455757,80.679588
9162409,0.447614,80.6838,0.54757,80.670654
9162410,0.283231,80.702751,0.388814,80.689102
9162411,0.365838,80.70298,0.469401,80.689575
9162412,0.117989,80.702499,0.224292,80.688599
9162413,0.306644,80.698624,0.41218,80.68499
9162414,0.458262,80.661201,0.554483,80.64814
9162415,0.468188,80.628242,0.560622,80.615746
9162416,0.318766,80.711403,0.425128,80.697739
9162417,0.964643,80.666847,1.062997,80.65522
9162418,0.867483,80.68708,0.967775,80.674507
9162419,0.944142,80.670609,1.042252,80.65892
9162420,0.978815,80.664452,1.076643,80.652748
9162421,0.978547,80.662842,1.076547,80.651169
9162422,0.725521,80.619713,0.818693,80.607513
9162423,0.72416,80.619377,0.817489,80.607101
9162424,1.025318,80.57634,1.113316,80.565048
9162425,1.25172,80.608589,1.341555,80.597466
9162426,0.965436,80.676544,1.064957,80.664543
9162427,0.965797,80.676643,1.064978,80.664719
9162428,1.062661,80.708473,1.163794,80.696274
9162429,1.017842,80.704605,1.118475,80.692459
9162430,1.647143,80.762886,1.750264,80.750824
9162431,1.646838,80.763313,1.750406,80.751328
9162432,1.796972,80.748627,1.902248,80.737488
9162433,1.818114,80.736526,1.921659,80.725548
9162434,1.782119,80.7379,1.88395,80.727089
15058981,16.849157,79.449989,16.944353,79.43615
15058982,16.832609,79.454071,16.928232,79.440102
15058983,16.626209,79.477524,16.716099,79.464081
15058984,16.631029,79.477928,16.722414,79.464668
15058985,16.38954,79.563248,16.489285,79.549416
15058986,16.166727,79.569954,16.258257,79.55603
15058987,16.624865,79.530273,16.723188,79.517624
15058988,16.62612,79.530334,16.72451,79.517647
15058989,16.566463,79.574089,16.670151,79.560547
15058990,15.754833,79.484818,15.840184,79.470604
15058991,16.30094,79.502518,16.389561,79.48851
15058992,16.256815,79.488991,16.342621,79.474937
15058993,16.227209,79.470398,16.313084,79.456291
15058994,16.213423,79.472267,16.299639,79.458206
15058995,16.212088,79.446739,16.297558,79.433159
15058996,16.58539,79.507652,16.679043,79.49472
15058997,11.909011,79.545189,11.981548,79.530792
15058998,12.089574,79.470314,12.152641,79.45562
15058999,12.071321,79.467155,12.133267,79.451973
15059000,12.641188,79.440582,12.691382,79.425652
15059001,12.99142,79.519424,13.04262,79.505325
9162435,1.780177,80.737816,1.881575,80.727051
9162436,1.78773,80.730103,1.889581,80.71933
9162437,2.090766,80.732239,2.192738,80.721771
9162438,2.031419,80.732887,2.13269,80.72261
9162439,1.457865,80.699402,1.552647,80.688309
9162440,1.458835,80.700035,1.553928,80.688919
9162441,1.990354,80.643852,2.083503,80.633469
9162442,1.993743,80.644035,2.087076,80.633659
9162443,1.782905,80.67321,1.876492,80.662781
9162444,1.792219,80.672272,1.885848,80.661789
9162445,1.644007,80.692085,1.73806,80.681145
9162446,1.727463,80.69516,1.820799,80.684425
9162447,1.701705,80.68457,1.794072,80.673927
9162448,1.811729,80.709709,1.909693,80.699203
9162449,1.900502,80.681564,1.997595,80.671463
9162450,1.920534,80.665092,2.015506,80.65506
9162451,1.87755,80.672218,1.972227,80.662247
9162452,1.594371,80.546967,1.68305,80.536903
9162453,1.659106,80.522156,1.747044,80.512573
9162454,1.646963,80.525909,1.735024,80.51635
9162455,2.492675,80.799019,2.596442,80.788521
12129780,38.915581,81.415779,38.971905,81.40329
12129781,39.22892,81.385063,39.287045,81.371613
12129782,38.968967,81.459694,39.021294,81.447067
12129788,40.027485,81.440536,40.081249,81.426208
29953,9.662036,80.493439,9.749821,80.486221
29954,9.815833,80.565422,9.906864,80.557205
29955,9.841821,80.558105,9.930848,80.550056
29956,9.820381,80.533745,9.909652,80.526123
29957,9.885825,80.531258,9.975074,80.523613
29958,9.951809,80.541245,10.039961,80.53344
29959,9.990111,80.556099,10.078759,80.548035
29960,9.880396,80.497894,9.965395,80.491058
29961,9.881083,80.497459,9.966316,80.490662
29962,10.775109,80.65229,10.867205,80.644165
29963,10.422805,80.66407,10.516059,80.656052
29964,10.443462,80.662491,10.5367,80.654449
29965,10.690469,80.632805,10.782184,80.624916
29966,10.570804,80.63076,10.663525,80.623047
29967,10.858901,80.653191,10.952201,80.645218
29968,10.730292,80.644539,10.822049,80.636467
29969,10.736445,80.64344,10.827984,80.635437
29970,11.115664,80.609077,11.201749,80.601883
29971,11.048704,80.671593,11.138844,80.663666
29972,11.588979,80.648361,11.669323,80.640472
29973,11.587508,80.649155,11.66776,80.641205
6154363,7.503826,81.402908,7.622168,81.393791
6154364,7.502887,81.402626,7.620737,81.393547
6154365,8.727557,81.50853,8.842143,81.499077
6154366,7.781668,81.341209,7.904247,81.331161
6154367,7.460715,81.309952,7.586604,81.300491
6154368,7.582985,81.318634,7.708926,81.309151
6154369,7.515148,81.26461,7.641036,81.255112
6154370,7.367622,81.271996,7.493641,81.262741
6154371,8.703881,81.348991,8.826947,81.338837
6154372,9.479276,81.513458,9.591937,81.503334
6154373,9.911402,81.473877,10.020143,81.462715
6154374,9.906989,81.472145,10.015709,81.461014
6154375,9.918007,81.474518,10.026626,81.463318
6154376,9.892604,81.431091,10.004101,81.419617
6154377,8.887287,81.343254,9.006206,81.333046
6154378,10.149996,81.329521,10.260633,81.318176
6154379,10.171137,81.326447,10.281548,81.315071
6154380,0.620228,82.941689,0.852365,82.931519
6154381,0.616715,82.935272,0.848485,82.925026
6154382,0.61563,82.933609,0.846689,82.923721
6154383,1.02549,82.849983,1.245037,82.841675
15059002,13.165491,79.510582,13.216337,79.497269
15059003,13.372775,79.502182,13.425212,79.488922
15059004,13.527615,79.504097,13.583663,79.491127
15059006,13.710996,79.504501,13.77161,79.491257
15059007,13.710311,79.524094,13.770433,79.511139
15059008,13.730781,79.492683,13.790944,79.478935
15059010,11.610786,79.302574,11.681253,79.285934
15059011,11.716076,79.270454,11.781995,79.253685
15059012,12.066437,79.256874,12.121335,79.239967
15059013,12.396075,79.233032,12.448653,79.215744
15059014,12.915668,79.279053,12.96673,79.261398
15059015,12.9235,79.279289,12.974565,79.26165
15059016,13.043038,79.283478,13.097463,79.265869
15059017,13.144503,79.279167,13.199039,79.261726
15059018,12.940797,79.273453,12.991835,79.255829
15059019,12.917456,79.284828,12.968315,79.26722
15059020,12.720432,79.258133,12.771495,79.240303
15059021,13.077999,79.266991,13.129776,79.249458
15059022,11.70422,79.370819,11.771579,79.354126
3120734,25.262541,82.094017,25.428917,82.080666
3120735,25.122215,82.093216,25.28867,82.079765
3120736,25.079891,82.092316,25.245462,82.078796
3120737,25.212828,82.103699,25.380276,82.090309
3120738,25.160242,82.088211,25.326593,82.074768
3120739,26.657019,82.07428,26.807325,82.060463
3120740,26.358208,82.009972,26.507656,81.995888
3120741,25.767214,82.02372,25.925457,82.011391
3120742,25.754948,82.021645,25.913153,82.009346
3120743,24.395296,81.851738,24.562653,81.838852
3120744,25.180618,81.804573,25.340679,81.79068
3120745,25.210686,81.811554,25.370956,81.7976
3120746,25.164646,81.899712,25.335827,81.886559
3120747,25.165474,81.898689,25.336594,81.885437
3120748,25.186247,81.898003,25.357752,81.884834
3120749,25.556807,81.892288,25.719696,81.878044
3120750,25.628908,81.893761,25.791828,81.879539
3120751,26.09988,81.967438,26.25614,81.953163
3120752,25.071756,81.852859,25.238432,81.838577
3120753,24.775141,81.786674,24.937868,81.773003
3120754,25.113329,81.818207,25.27523,81.804123
6154384,1.082967,82.948875,1.314085,82.938797
6154385,1.106244,82.947258,1.336993,82.937126
6154386,2.081737,82.81134,2.288163,82.804832
6154387,2.391114,82.978142,2.613813,82.969864
6154388,2.373676,82.974434,2.596259,82.966171
6154389,2.863926,82.835739,3.07749,82.829773
6154390,2.977312,82.897018,3.195591,82.88987
6154391,3.140568,82.911781,3.357064,82.904427
6154392,3.637306,82.855324,3.846717,82.848305
6154393,3.2194,82.817154,3.433048,82.810425
6154394,3.226008,82.814194,3.439343,82.807503
6154395,3.62359,82.809952,3.831853,82.803383
6154396,3.765287,82.801147,3.974501,82.794609
6154397,3.642266,82.811394,3.851101,82.804901
6154398,2.865416,82.757828,3.071167,82.750885
6154399,2.946115,82.767662,3.155463,82.760704
6154400,2.960677,82.734123,3.163339,82.727211
6154401,3.426434,82.731071,3.637687,82.723473
6154402,2.438902,82.803825,2.641786,82.797333
6154403,2.913113,82.695381,3.109666,82.688721
6154404,2.844563,82.67392,3.038519,82.667419
29974,11.587601,80.6483,11.667956,80.64032
29975,10.444926,80.619247,10.537476,80.611664
29976,10.440752,80.619881,10.533308,80.612328
29977,10.451123,80.61525,10.543263,80.607613
29978,10.329515,80.605881,10.420193,80.598221
29979,11.256597,80.460922,11.353369,80.455185
29980,11.119376,80.44886,11.218658,80.443581
29981,10.997377,80.456177,11.084633,80.451187
29982,12.057853,80.592216,12.132385,80.584351
29983,11.83536,80.606606,11.913233,80.598694
29984,12.25746,80.586456,12.330707,80.578506
29985,12.376929,80.584862,12.449372,80.576767
29986,12.507524,80.645081,12.580528,80.636246
29987,12.364032,80.619156,12.437323,80.610672
29988,12.565816,80.514252,12.636832,80.506081
29989,10.109651,80.655952,10.205999,80.647697
29990,10.035394,80.658821,10.131771,80.650551
29991,9.954182,80.650536,10.049919,80.642319
29992,10.025042,80.668297,10.120143,80.660179
29993,9.975298,80.632156,10.070198,80.624023
29994,9.984546,80.63179,10.080001,80.623665
9162456,2.534193,80.776329,2.638012,80.765991
9162457,2.240552,80.861908,2.351432,80.849197
9162458,2.32283,80.854446,2.431607,80.842247
9162459,2.465529,80.849663,2.573246,80.837639
9162460,2.524528,80.844872,2.629978,80.833336
9162461,2.303897,80.726891,2.405245,80.716805
9162462,3.469686,80.85408,3.569723,80.842354
9162463,3.723352,80.799431,3.817327,80.789276
9162464,2.280278,80.638496,2.376638,80.628845
9162465,1.690676,80.833611,1.803687,80.821907
9162466,1.6888,80.833527,1.801255,80.821854
9162467,1.969142,80.850578,2.079423,80.838249
9162468,1.551058,80.790802,1.655614,80.778168
9162469,1.545749,80.791634,1.649726,80.77903
9162470,2.009765,80.863525,2.11956,80.85083
9162471,1.986342,80.865341,2.095948,80.852592
